place_rank,place_id,place_name,place_blog_cnt,place_visit_cnt,place_category,place_industry,place_score,place_save_cnt,place_detail_keyword,place_open,place_index1,place_index2,place_index3,place_rank_jump,place_rank_compare,place_blog_cnt_compare,place_visit_cnt_compare,place_save_cnt_compare,place_gdid_inde1_compare,place_gdid_inde2_compare,place_gdid_inde3_compare
1,21369005,미니쉬치과병원,2475,709,치과,건강의료>병원>병원의원>치과>치과-일반,4.51,,치아교정 미니쉬 치아복구솔루션 임플란트 자연치아보존치료,,0.331294,0.511054,0.44051,,0,267.0,2.0,,0.0177,0.001809,0.007895
2,11889874,스마일디치과의원,4742,481,치과,건강의료>병원>병원의원>치과>치과-일반,4.82,,신사역치과 강남교정치과 강남치과 임플란트 강남역라미네이트,,0.33134,0.491695,0.439066,,2,376.0,2.0,,0.0177,0.047005,0.011306
3,38893823,퍼펙트치과의원 강남,6383,1241,치과,건강의료>병원>병원의원>치과>치과-일반,0.0,,강남역치과 무삭제라미네이트 강남역임플란트 강남역치아교정 강남역교정치과,,0.33134,0.461184,0.436763,,0,154.0,0.0,,0.0177,-0.008608,0.007109
4,1827528950,이살리는치과의원 선릉역점,2133,111,치과,건강의료>병원>병원의원>치과>치과-일반,0.0,,선릉치과 선릉역치과 충치치료 치아미백 야간진료,,0.33134,0.441265,0.43526,Hot,10,223.0,10.0,,0.0177,0.041129,0.010863
5,1235932820,서울라라치과의원,2794,449,치과,건강의료>병원>병원의원>치과>치과-일반,0.0,,강남치과 강남임플란트 강남치아미백 신논현역치과 논현동치과,,0.33134,0.439707,0.435143,,-3,231.0,0.0,,0.0177,-0.053869,0.003694
6,36768942,유앤아이치과의원 압구정본점,2077,919,치과,건강의료>병원>병원의원>치과>치과-일반,4.69,,압구정교정치과 교정치과 압구정치과 치아교정 임플란트,,0.33134,0.434167,0.434724,,7,199.0,1.0,,0.0177,0.029874,0.010013
7,1430402581,플란치과의원 서울점,2201,3700,치과,건강의료>병원>병원의원>치과>치과-일반,4.53,,임플란트 강남치과 신사역치과 신사치과 강남임플란트,,0.33134,0.431133,0.434495,,5,502.0,13.0,,0.0177,0.021442,0.009376
8,1748226425,디퍼스트치과의원 압구정 본원,1883,426,치과,건강의료>병원>병원의원>치과>치과-일반,0.0,,치아미백 압구정치과 제로네이트 라미네이트 임플란트,,0.33134,0.428986,0.434333,,-3,59.0,0.0,,0.0177,-0.01496,0.006629
9,1636835879,강남유레카치과의원,1340,236,치과,건강의료>병원>병원의원>치과>치과-일반,4.91,,강남치과 강남임플란트 강남임플란트재수술 강남역임플란트재수술 강남사랑니,,0.33134,0.428921,0.434328,,2,72.0,0.0,,0.0177,0.013229,0.008757
10,31051092,더블유와이치과의원,1532,229,치과,건강의료>병원>병원의원>치과>치과-일반,4.6,,치아교정 임플란트 라미네이트 스케일링 압구정치과,,0.33134,0.426447,0.434142,,-1,28.0,3.0,,0.0177,-0.001745,0.007627
11,1194059040,메이크치과의원,1293,217,치과,건강의료>병원>병원의원>치과>치과-일반,0.0,,치아교정 신사역치과 무삭제라미네이트 강남라미네이트 강남치과,,0.33134,0.426356,0.434135,,-5,192.0,1.0,,0.0177,-0.005218,0.007365
12,711896532,2D치과의원,665,1636,치과,건강의료>병원>병원의원>치과>치과-일반,4.58,,무삭제라미네이트 세라필름 투디교정 블랙필름,,0.331294,0.412513,0.433073,Hot,11,4.0,26.0,,0.0177,0.023457,0.009529
13,1127506576,자스민치과의원,1119,424,치과,건강의료>병원>병원의원>치과>치과-일반,0.0,,선릉치과 선릉역치과 대치동치과 삼성역치과 한티역치과,,0.33134,0.41031,0.432924,,4,81.0,0.0,,0.0177,0.016205,0.008982
14,1500105778,루시드치과의원,3253,742,치과,건강의료>병원>병원의원>치과>치과-일반,0.0,,무삭제라미네이트 강남치과 수면임플란트 라미네이트 임플란트,,0.33134,0.40723,0.432691,,-7,267.0,1.0,,0.0177,-0.023997,0.005947
15,2052991629,레브치과의원 강남점,1931,247,치과,건강의료>병원>병원의원>치과>치과-일반,0.0,,신사역치과 무삭제라미네이트 강남임플란트 논현동치과 잠원동치아교정,,0.33134,0.402215,0.432313,,-7,241.0,28.0,,0.0177,-0.026312,0.005773
16,1053883368,디데이치과의원 선릉,1796,1837,치과,건강의료>병원>병원의원>치과>치과-일반,4.96,,선릉역치과 선릉치과 대치동치과 삼성역치과 한티역치과,,0.33134,0.396744,0.4319,,-6,32.0,8.0,,0.0177,-0.02192,0.006104
17,437253029,연세백치과의원,1189,362,치과,건강의료>병원>병원의원>치과>치과-일반,4.78,,양심치과 치아교정 사랑니 교정치과 임플란트,,0.33134,0.394762,0.43175,,7,247.0,0.0,,0.0177,0.014255,0.008834
