place_rank,place_id,place_name,place_blog_cnt,place_visit_cnt,place_category,place_industry,place_score,place_save_cnt,place_detail_keyword,place_open,place_index1,place_index2,place_index3,place_rank_jump,place_rank_compare,place_blog_cnt_compare,place_visit_cnt_compare,place_save_cnt_compare,place_gdid_inde1_compare,place_gdid_inde2_compare,place_gdid_inde3_compare
1,1246241072,안산본플란트치과의원,4296,286,치과,건강의료>병원>병원의원>치과>치과-일반,4.84,,안산치과 안산사랑니발치틀니보철치료 안산앞니치아미백 뼈이식3D네비게이션임플란트 충치신경잇몸치료,,0.33134,0.494929,0.488492,,7.0,344.0,4.0,,0.019447,0.037616,0.009978
2,13534819,연세리더스치과교정과치과의원 안산,2171,1837,치과,건강의료>병원>병원의원>치과>치과-일반,0.0,,안산치과 안산치아교정 안산임플란트 안산중앙동치과 안산교정치과,,0.33134,0.493684,0.488399,,0.0,92.0,14.0,,0.019447,0.008302,0.007767
3,1122414607,연세플란트치과의원 안산,3613,858,치과,건강의료>병원>병원의원>치과>치과-일반,0.0,,안산치과 안산수면임플란트 안산투명교정치과 매복사랑니발치 치아인비절라인치과,,0.33134,0.489742,0.488101,,0.0,306.0,66.0,,0.019447,0.016761,0.008405
4,13360262,더화이트치과의원,2353,749,치과,건강의료>병원>병원의원>치과>치과-일반,4.41,,안산치과 투명교정 안산임플란트 본오동치과 수면임플란트,,0.33134,0.48044,0.487399,,3.0,391.0,4.0,,0.019447,0.017521,0.008462
5,19531165,미플란트치과의원,3093,530,치과,건강의료>병원>병원의원>치과>치과-일반,4.58,,안산임플란트 안산치과 안산야간진료 안산충치치료 안산교정,,0.33134,0.478256,0.487234,,0.0,694.0,0.0,,0.019447,0.00706,0.007673
6,1832437661,인플란트치과의원,3761,727,치과,건강의료>병원>병원의원>치과>치과-일반,4.61,,임플란트 오스템임플란트 포인트임플란트 안산치과 고잔동치과,,0.33134,0.474028,0.486915,,0.0,623.0,0.0,,0.019447,0.005391,0.007547
7,1138828877,바로드림치과의원,2649,211,치과,건강의료>병원>병원의원>치과>치과-일반,4.63,,치아교정 임플란트 안산중앙동치과 안산치과 안산수면치과,,0.33134,0.448054,0.484955,,0.0,-13.0,0.0,,0.019447,-0.015444,0.005975
8,1243463096,라임프로치과의원,2698,437,치과,건강의료>병원>병원의원>치과>치과-일반,4.45,,안산치과 고잔동치과 안산치아교정 안산임플란트 단원구치과,,0.33134,0.427292,0.483388,,3.0,359.0,3.0,,0.019447,0.007451,0.007702
9,1489161095,맑은플란트치과의원 안산점,3927,388,치과,건강의료>병원>병원의원>치과>치과-일반,0.0,,안산치과 안산임플란트치과 경기안산치과 단원구치과 임플란트,,0.33134,0.424768,0.483197,,0.0,210.0,0.0,,0.019447,-0.046532,0.003628
10,1095202665,이포유치과의원 안산 본원,1531,659,치과,건강의료>병원>병원의원>치과>치과-일반,4.43,,안산임플란트 안산교정치과 자동차보험치과 안산치과 일요일치과,,0.33134,0.420664,0.482888,,0.0,368.0,0.0,,0.019447,-0.021215,0.005539
11,1676527613,연세더편한치과의원,2022,1345,치과,건강의료>병원>병원의원>치과>치과-일반,0.0,,안산교정치과 안산임플란트 안산수면치료치과 안산중앙동치과 안산덧니교정,,0.33134,0.405391,0.481735,,1.0,-6.0,43.0,,0.019447,-0.009139,0.00645
12,1907468927,서울중앙치과의원,556,774,치과,건강의료>병원>병원의원>치과>치과-일반,0.0,,안산치과 안산임플란트 안산중앙동치과 안산수면치과 안산치아교정,,0.33134,0.401987,0.481478,,0.0,10.0,19.0,,0.019447,-0.033541,0.004608
13,13217712,안산예치과병원,1894,727,치과,건강의료>병원>병원의원>치과>치과-일반,4.35,,안산치과 고잔동치과 안산치아교정 안산임플란트 단원구치과,,0.33134,0.401187,0.481418,,2.0,312.0,6.0,,0.019447,0.034611,0.009752
14,1234902376,믿음플란트치과의원 안산점,1615,225,치과,건강의료>병원>병원의원>치과>치과-일반,0.0,,안산중앙동치과 임플란트치과 매복사랑니발치 고잔동치과 라미네이트,,0.33134,0.396427,0.481058,,0.0,116.0,-14.0,,0.019447,0.003211,0.007382
15,1330992265,아이엠플란트치과의원,1892,188,치과,건강의료>병원>병원의원>치과>치과-일반,0.0,,임플란트틀니 사랑니잇몸치료 앞니충치미백치료 라미네이트심미보철진료 무통마취,,0.331294,0.38065,0.47985,,0.0,96.0,3.0,,0.019447,-0.000982,0.007065
16,1335370200,예스플란트치과의원 안산,334,152,치과,건강의료>병원>병원의원>치과>치과-일반,0.0,,안산치과 고잔동치과 임플란트 충치치료 중앙동치과,,0.33134,0.351367,0.477658,,1.0,4.0,-2.0,,0.019447,0.012352,0.008073
17,1617738736,안산 마인드치과의원,1705,1259,치과,건강의료>병원>병원의원>치과>치과-일반,4.53,,안산치과 안산중앙동치과 안산고잔동치과 무삭제라미네이트 전체임플란트보험,,0.33134,0.343394,0.477056,,0.0,5.0,7.0,,0.019447,0.002848,0.007355
18,1059345011,처음가는소아치과의원,121,246,치과,건강의료>병원>병원의원>치과>치과-일반,0.0,,안산소아치과 안산키즈치과 시흥소아치과 송산소아치과 안산어린이치과,,0.33134,0.336153,0.47651,,4.0,0.0,1.0,,0.019447,0.029691,0.009381
