place_rank,place_id,place_name,place_blog_cnt,place_visit_cnt,place_category,place_industry,place_score,place_save_cnt,place_detail_keyword,place_open,place_index1,place_index2,place_index3,place_rank_jump,place_rank_compare,place_blog_cnt_compare,place_visit_cnt_compare,place_save_cnt_compare,place_gdid_inde1_compare,place_gdid_inde2_compare,place_gdid_inde3_compare
1,20367709,용인치과의원,2143,585,치과,건강의료>병원>병원의원>치과>치과-일반,4.61,,용인미니쉬치과 매복사랑니발치 임플란트염증재수술 앞니무삭제라미네이트 충치신경잇몸치료,,0.33134,0.470923,0.385481,,2.0,181.0,7.0,,0.019447,0.046598,0.010855
2,1432309247,편한미소치과의원,2102,764,치과,건강의료>병원>병원의원>치과>치과-일반,4.69,,처인구치과 용인임플란트 김량장동사랑니 보철과전문의 치아교정,,0.33134,0.450699,0.383955,,2.0,354.0,7.0,,0.019447,0.02694,0.009372
3,1418944304,인플란트치과의원,1412,132,치과,건강의료>병원>병원의원>치과>치과-일반,0.0,,용인치과 용인임플란트 용인사랑니 용인충치치료 턱관절질환,,0.33134,0.433452,0.382653,,0.0,115.0,2.0,,0.019447,-0.005935,0.006891
4,1241216570,연세강남그랜드치과의원,434,462,치과,건강의료>병원>병원의원>치과>치과-일반,4.89,,처인구치과 역북동치과 용인임플란트 용인교정치과 처인구교정치과,,0.33134,0.433115,0.382628,,5.0,55.0,-1.0,,0.019447,0.080278,0.013398
5,1825966018,화이트이치과의원 용인,2835,12,치과,건강의료>병원>병원의원>치과>치과-일반,0.0,,용인치과 치과 용인임플란트 처인구치과 임플란트,,0.33134,0.43117,0.382481,,0.0,411.0,0.0,,0.019447,0.006039,0.007795
6,1737201378,용인스마트치과의원,1797,1159,치과,건강의료>병원>병원의원>치과>치과-일반,4.97,,용인임플란트 용인치아교정 용인사랑니 수면임플란트 용인치과,,0.33134,0.420346,0.381664,,1.0,170.0,18.0,,0.019447,0.021838,0.008987
7,1512280565,서울하늘플란트치과의원,3295,52,치과,건강의료>병원>병원의원>치과>치과-일반,0.0,,포곡치과 포곡임플란트 처인구치과 서울하늘플란트치과 용인둔전치과,,0.33134,0.418026,0.381489,,0.0,404.0,9.0,,0.019447,0.008589,0.007987
8,1410819144,THE웃는치과의원,1614,393,치과,건강의료>병원>병원의원>치과>치과-일반,4.62,,처인구치과 역북동치과 용인치과 용인임플란트 역북치과,,0.33134,0.417801,0.381472,,0.0,214.0,1.0,,0.019447,0.010946,0.008165
9,1917265497,서울감동치과의원,361,437,치과,건강의료>병원>병원의원>치과>치과-일반,0.0,,포곡임플란트 포곡사랑니 둔전임플란트 잇몸치료 신경치료,,0.331294,0.391631,0.379479,,5.0,178.0,37.0,,0.019447,0.121078,0.016476
10,1181181602,에버플란트치과의원,1154,235,치과,건강의료>병원>병원의원>치과>치과-일반,0.0,,처인구치과 처인구임플란트 김량장동매복사랑니발치 틀니보철심미치료,,0.33134,0.379624,0.378591,,0.0,317.0,0.0,,0.019447,0.010456,0.008128
