place_rank,place_id,place_name,place_blog_cnt,place_visit_cnt,place_category,place_industry,place_score,place_save_cnt,place_detail_keyword,place_open,place_index1,place_index2,place_index3,place_rank_jump,place_rank_compare,place_blog_cnt_compare,place_visit_cnt_compare,place_save_cnt_compare,place_gdid_inde1_compare,place_gdid_inde2_compare,place_gdid_inde3_compare
1,1954302318,센텀치과의원 광주,1782,245,치과,건강의료>병원>병원의원>치과>치과-일반,0.0,,일요일진료 임플란트 수완지구치과 턱관절치료 사랑니발치,,0.33134,0.468833,0.382304,,0.0,215.0,8.0,,0.019447,0.015299,0.008493
2,1779810394,세계로탑치과의원 광주,1346,1866,치과,건강의료>병원>병원의원>치과>치과-일반,0.0,,수완지구치과 수완지구임플란트 수완지구사랑니 광주치과야간진료 광주임플란트,,0.33134,0.447726,0.380711,,1.0,251.0,18.0,,0.019447,0.03681,0.010116
3,1540202921,365바른마음치과의원 첨단,1038,462,치과,건강의료>병원>병원의원>치과>치과-일반,0.0,,광주치과 첨단치과 광주주말치과 광산구치과 광주임플란트,,0.33134,0.421381,0.378723,,0.0,11.0,15.0,,0.019447,0.000333,0.007364
4,1290017310,활짝웃는치과교정과치과의원,1096,449,치과,건강의료>병원>병원의원>치과>치과-일반,4.72,,광주치과 광주치아교정 광주교정치과 월계동치과 첨단지구치과,,0.33134,0.416094,0.378324,,0.0,74.0,-1.0,,0.019447,0.005718,0.00777
5,1856461826,수완스타치과의원 광주,730,17612,치과,건강의료>병원>병원의원>치과>치과-일반,4.3,,광주치과 광주임플란트 수완지구치과 수완지구임플란트 광주교정치과,,0.33134,0.39135,0.376457,,0.0,11.0,205.0,,0.019447,-2e-05,0.007338
6,33525211,더편한치과의원,1944,303,치과,건강의료>병원>병원의원>치과>치과-일반,4.52,,광주치과 광주사랑니 임플란트 수완지구치과 수완지구사랑니,,0.33134,0.388659,0.376254,,0.0,137.0,2.0,,0.019447,0.01005,0.008098
7,1247209176,오후의치과의원 광주,1695,431,치과,건강의료>병원>병원의원>치과>치과-일반,0.0,,임플란트 스케일링 치아미백 광주야간진료치과 수완지구치과,,0.33134,0.382047,0.375755,,0.0,508.0,9.0,,0.019447,0.016457,0.008581
8,36655008,광주365치과의원,1043,406,치과,건강의료>병원>병원의원>치과>치과-일반,4.18,,광주치과 광주임플란트 수완지구치과 수완지구임플란트 광산구치아교정,,0.33134,0.381266,0.375696,,0.0,86.0,2.0,,0.019447,0.016887,0.008614
9,31107183,에이스치과의원,711,258,치과,건강의료>병원>병원의원>치과>치과-일반,0.0,,광주치과 광주하남치과 하남2지구치과 디지털임플란트 사랑니발치,,0.33134,0.3544,0.373668,,0.0,7.0,0.0,,0.019447,0.006122,0.007801
10,1165352265,서울우리아이치과의원,99,915,치과,건강의료>병원>병원의원>치과>치과-일반,0.0,,치아교정 임플란트 라미네이트 턱관절 소아치과,,0.33134,0.338014,0.372431,,1.0,1.0,0.0,,0.019447,0.019992,0.008847
11,1237139767,유디수완치과의원,137,148,치과,건강의료>병원>병원의원>치과>치과-일반,0.0,,수완지구치과 수완지구임플란트 수완지구사랑니 광주임플란트 광주유디치과,,0.33134,0.323962,0.371371,,0.0,0.0,3.0,,0.019447,-0.001367,0.007236
12,820711223,기분좋은치과의원,1249,358,치과,건강의료>병원>병원의원>치과>치과-일반,4.41,,광주치과 광주임플란트 광주보철치과 광산구치과 광주보철과전문의,,0.33134,0.303641,0.369837,,1.0,-1.0,1.0,,0.019447,0.007689,0.007919
13,1463377315,바른이치과교정과치과의원,123,161,치과,건강의료>병원>병원의원>치과>치과-일반,4.47,,교정치과 어린이교정 돌출입교정 턱관절치과 첨단교정치과,,0.33134,0.301052,0.369642,,0.0,10.0,7.0,,0.019447,0.002688,0.007542
14,1593488443,광주 마인드원치과의원,396,641,치과,건강의료>병원>병원의원>치과>치과-일반,0.0,,무삭제라미네이트 광주임플란트치과 광주선운지구 광산구임플란트치과 야간진료,,0.33134,0.299266,0.369507,,0.0,6.0,8.0,,0.019447,0.008719,0.007997
15,36477475,연세세브란스치과의원,325,859,치과,건강의료>병원>병원의원>치과>치과-일반,4.26,,광주임플란트 인비절라인 치아교정전문의 임플란트재수술 광산구치과,,0.33134,0.294224,0.369126,,1.0,0.0,8.0,,0.019447,0.010005,0.008093
16,1327020911,백상배치과교정과치과의원,778,498,치과,건강의료>병원>병원의원>치과>치과-일반,4.94,,광주교정치과 광주치아교정 수완지구교정치과 수완지구치과 인비절라인,,0.33134,0.292683,0.36901,,0.0,4.0,0.0,,0.019447,0.008314,0.007966
17,1077512064,내사랑아이치과의원,38,410,치과,건강의료>병원>병원의원>치과>치과-일반,0.0,,웃음가스 성장기치아교정 영유아구강검진 수면진정치료 인비절라인퍼스트,,0.331294,0.284899,0.368405,,9.0,1.0,14.0,,0.019447,0.054553,0.011456
18,1529924704,서울365스마일치과의원,23,283,치과,건강의료>병원>병원의원>치과>치과-일반,0.0,,쌍암동치과 첨단일요일치과 첨단지구치과 월계동치과 첨단임플란트,,0.33134,0.265589,0.366965,,0.0,0.0,6.0,,0.019447,0.00919,0.008032
19,11784047,첨단미르치과병원,166,425,치과,건강의료>병원>병원의원>치과>치과-일반,0.0,,임플란트 틀니 수면임플란트 매복사랑니 보철치료,,0.331294,0.260509,0.366565,,0.0,2.0,0.0,,0.019447,0.005803,0.007777
20,1514022295,첨단윤치과의원,420,153,치과,건강의료>병원>병원의원>치과>치과-일반,4.71,,첨단치과 광산구치과 임플란트 무통마취 첨단지구치과,,0.33134,0.256428,0.366274,,2.0,4.0,0.0,,0.019447,0.018504,0.008735
21,1566773029,참바른치과교정과치과의원,207,69,치과,건강의료>병원>병원의원>치과>치과-일반,4.36,,광주교정치과 교정치과 치아교정 돌출입교정 어린이교정,,0.33134,0.255757,0.366223,,0.0,4.0,0.0,,0.019447,-0.000193,0.007324
22,19527274,하이치과의원,60,901,치과,건강의료>병원>병원의원>치과>치과-일반,0.0,,광주치과 사랑니발치 충치치료 수완지구치과 임플란트,,0.33134,0.253532,0.366055,,1.0,0.0,2.0,,0.019447,0.016723,0.008601
23,1482648457,슬기롭고아름다운치과교정과치과의원,609,347,치과,건강의료>병원>병원의원>치과>치과-일반,0.0,,슬아치과 광주교정치과 광주치아교정 수완지구교정치과 광산구교정치과,,0.33134,0.251188,0.365878,,1.0,2.0,1.0,,0.019447,0.015911,0.008539
24,11687934,올바른치과교정과치과의원,7,322,치과,건강의료>병원>병원의원>치과>치과-일반,4.4,,,,0.331294,0.250378,0.3658,,0.0,0.0,2.0,,0.019447,0.000808,0.0074
25,1369685488,수완꾸러기치과의원,6,239,치과,건강의료>병원>병원의원>치과>치과-일반,5.0,,수완어린이치과 웃음가스 광주어린이치과 수면치료 영유아구강검진,,0.33134,0.249353,0.36574,,3.0,0.0,2.0,,0.019447,0.020059,0.008853
26,32274859,나무치과의원,18,269,치과,건강의료>병원>병원의원>치과>치과-일반,4.46,,,,0.331294,0.244714,0.365373,,0.0,0.0,0.0,,0.019447,-0.00607,0.006881
27,1598983645,박상훈 치과의원,2,99,치과,건강의료>병원>병원의원>치과>치과-일반,0.0,,치과 전문의 임플란트 사랑니,,0.33134,0.240817,0.365096,Hot,14.0,0.0,0.0,,0.019447,0.024642,0.009199
28,19536264,오복어린이치과의원,12,257,치과,건강의료>병원>병원의원>치과>치과-일반,0.0,,광주어린이치과 투명교정 인비절라인 소아치과 영유아검진,,0.33134,0.240428,0.365066,,8.0,0.0,4.0,,0.019447,0.020366,0.008875
29,13544541,아름드리치과의원,156,359,치과,건강의료>병원>병원의원>치과>치과-일반,4.37,,턱관절 전악임플란트 수면치과 틀니제작 민생회복사용가능,,0.33134,0.23908,0.364965,,0.0,0.0,0.0,,0.019447,0.009629,0.008066
30,1884326331,비우고채우는치과의원,70,189,치과,건강의료>병원>병원의원>치과>치과-일반,0.0,,광산구치과 수완지구치과 광주치과 광주교정치과 광주임플란트,,0.33134,0.238966,0.364956,,1.0,0.0,0.0,,0.019447,0.010801,0.008154
31,19530482,하나아동치과의원,4,127,치과,건강의료>병원>병원의원>치과>치과-일반,4.28,,,,0.331294,0.234554,0.364606,Hot,11.0,0.0,0.0,,0.019447,0.020824,0.008911
32,13070713,뉴욕미래치과의원,27,481,치과,건강의료>병원>병원의원>치과>치과-일반,4.32,,,,0.331294,0.23454,0.364605,,1.0,0.0,2.0,,0.019447,0.009918,0.008088
33,1923844633,첨단튼튼치과의원,25,121,치과,건강의료>병원>병원의원>치과>치과-일반,0.0,,첨단치과 첨단지구치과 임플란트 소아진료 광주치과,,0.33134,0.234246,0.3646,,4.0,0.0,1.0,,0.019447,0.014935,0.008466
