place_rank,place_id,place_name,place_blog_cnt,place_visit_cnt,place_category,place_industry,place_score,place_save_cnt,place_detail_keyword,place_open,place_index1,place_index2,place_index3,place_rank_jump,place_rank_compare,place_blog_cnt_compare,place_visit_cnt_compare,place_save_cnt_compare,place_gdid_inde1_compare,place_gdid_inde2_compare,place_gdid_inde3_compare
1,21560519,고르다치과의원 강남점,6348,1316,치과,건강의료>병원>병원의원>치과>치과-일반,4.38,,강남치과 강남역치과 강남임플란트 신논현역치과 신논현치과,,0.33134,0.499033,0.433452,,0.0,579.0,24.0,,0.019447,-0.018548,0.005939
2,1720118086,티유치과의원,5134,2303,치과,건강의료>병원>병원의원>치과>치과-일반,4.75,,강남역치과 무삭제라미네이트 제로네이트치아교정 신논현역사랑니발치치아미백 강남치과,,0.33134,0.498985,0.433448,,0.0,313.0,3.0,,0.019447,-0.001391,0.007234
3,35700929,화이트드림치과의원 서울 강남점,4035,1930,치과,건강의료>병원>병원의원>치과>치과-일반,4.34,,강남역치과 인비절라인치아교정 무삭제라미네이트 전체임플란트가격 강남치과,,0.33134,0.485586,0.432437,,0.0,100.0,14.0,,0.019447,-0.00648,0.00685
4,11602910,서울탑치과병원,4238,1083,치과,건강의료>병원>병원의원>치과>치과-일반,4.48,,임플란트 치아교정 투시임플란트 수면임플란트 서초치과,,0.33134,0.461226,0.430598,,0.0,460.0,2.0,,0.019447,-0.000775,0.00728
5,20144437,서울리마치과의원,2324,1339,치과,건강의료>병원>병원의원>치과>치과-일반,4.46,,강남역치과 강남임플란트 강남역교정치과 강남치과 강남인비절라인,,0.33134,0.444499,0.429336,,0.0,214.0,16.0,,0.019447,-0.009326,0.006635
6,1665677583,뉴엔치과의원,2728,1506,치과,건강의료>병원>병원의원>치과>치과-일반,0.0,,강남역치과 임플란트수술 강남라미네이트 투명교정 라미네이트,,0.33134,0.437843,0.428833,,1.0,162.0,13.0,,0.019447,0.000505,0.007376
7,1446824808,루센트치과의원 신논현,3712,1592,치과,건강의료>병원>병원의원>치과>치과-일반,0.0,,강남교정치과 교정치과 치과교정과전문의 강남역교정치과 강남역치과,,0.33134,0.436403,0.428725,,3.0,471.0,18.0,,0.019447,0.014347,0.008422
8,1185660470,미니쉬치과의원 강남점,1879,128,치과,건강의료>병원>병원의원>치과>치과-일반,0.0,,신논현역치과 미니쉬 라미네이트 강남역치과 무삭제라미네이트,,0.33134,0.43422,0.42856,,6.0,342.0,3.0,,0.019447,0.034134,0.009915
9,19350826,강남더블유치과의원,2068,567,치과,건강의료>병원>병원의원>치과>치과-일반,4.47,,신논현역치과 강남역임플란트 수면마취치과 치아교정미백무삭제라미네이트 사랑니발치충치신경치료크라운,,0.33134,0.428717,0.428145,,4.0,314.0,4.0,,0.019447,0.017908,0.008691
10,1908086012,오늘의치과의원 강남,2016,139,치과,건강의료>병원>병원의원>치과>치과-일반,0.0,,신논현치과 강남역치과 강남일요일치과 강남야간진료치과 수면마취치과,,0.33134,0.428118,0.4281,,0.0,-10.0,3.0,,0.019447,-0.016759,0.006074
11,12272585,미플러스치과의원 신사역,1235,232,치과,건강의료>병원>병원의원>치과>치과-일반,0.0,,신사역치과 신사역치아교정 신사역임플란트 신사역라미네이트 강남치과,,0.33134,0.423549,0.427755,,0.0,108.0,0.0,,0.019447,-0.005588,0.006917
12,1835660992,재주좋은치과의원 서초본원,1143,238,치과,건강의료>병원>병원의원>치과>치과-일반,0.0,,이갈이보톡스 교대역스케일링 턱관절사랑니치과 인레이크라운충치치료 앞니레진전문,,0.33134,0.422997,0.427713,,0.0,65.0,3.0,,0.019447,0.01166,0.008219
13,1222164393,연세차인호치과의원,2959,18,치과,건강의료>병원>병원의원>치과>치과-일반,0.0,,서초동치과 강남역치과 사랑니당일발치 임플란트재수술 양재역치과,,0.33134,0.421699,0.427615,,0.0,508.0,2.0,,0.019447,-0.010016,0.006583
14,31197349,서울니어치과의원,842,434,치과,건강의료>병원>병원의원>치과>치과-일반,4.42,,강남임플란트 신사역치과 강남역치과 전체임플란트 논현역치과,,0.33134,0.410662,0.426782,,0.0,6.0,0.0,,0.019447,-0.001259,0.007244
