place_rank,place_id,place_name,place_blog_cnt,place_visit_cnt,place_category,place_industry,place_score,place_save_cnt,place_detail_keyword,place_open,place_index1,place_index2,place_index3,place_rank_jump,place_rank_compare,place_blog_cnt_compare,place_visit_cnt_compare,place_save_cnt_compare,place_gdid_inde1_compare,place_gdid_inde2_compare,place_gdid_inde3_compare
1,1025653765,심플치과의원,3537,1530,치과,건강의료>병원>병원의원>치과>치과-일반,4.71,,울산삼산치과 울산매복사랑니발치틀니보철 뼈이식3D네비게이션임플란트 울산인비절라인투명치아교정치과 울산턱관절충치치료치과,,0.33134,0.493352,0.381136,Hot,10.0,272.0,2.0,,0.019447,0.060584,0.011911
2,1596709790,바른마음365치과의원,4487,1314,치과,건강의료>병원>병원의원>치과>치과-일반,0.0,,울산치과 임플란트 미백치료 울산일요일치과 충치치료,,0.33134,0.484844,0.380494,,0.0,318.0,28.0,,0.019447,6.1e-05,0.007343
3,19877942,서울탑치과의원 울산,1214,1231,치과,건강의료>병원>병원의원>치과>치과-일반,4.45,,임플란트 치아교정 삼산동치과 울산치과 충치치료,,0.33134,0.481299,0.380226,,0.0,5.0,1.0,,0.019447,0.016699,0.008599
4,1552862532,더조은플란트치과의원 울산,903,136,치과,건강의료>병원>병원의원>치과>치과-일반,0.0,,울산치과 임플란트 삼산동치과 남구치과 충치치료,,0.33134,0.477796,0.379962,,4.0,171.0,11.0,,0.019447,0.030581,0.009647
5,19513913,화이트e치과의원,2497,953,치과,건강의료>병원>병원의원>치과>치과-일반,4.74,,울산치과 치아교정 임플란트 교정치과 삼산동치과,,0.33134,0.473254,0.379619,,0.0,149.0,3.0,,0.019447,0.000818,0.0074
6,1199154896,디지털365치과의원 울산,3002,764,치과,건강의료>병원>병원의원>치과>치과-일반,4.7,,울산치과 울산임플란트 울산충치치료 삼산동틀니치과 울산남구치과,,0.33134,0.464722,0.378975,,8.0,482.0,8.0,,0.019447,0.065239,0.012262
7,1704549453,우가주치과의원,2154,297,치과,건강의료>병원>병원의원>치과>치과-일반,4.64,,울산치과 임플란트 충치치료 틀니 야간진료,,0.33134,0.464503,0.378959,,2.0,432.0,17.0,,0.019447,0.021752,0.008981
8,13098498,화이트듀치과의원 울산,3323,694,치과,건강의료>병원>병원의원>치과>치과-일반,0.0,,울산임플란트 울산삼산동치과 매복사랑니발치 울산충치치료 울산라미네이트,,0.33134,0.464147,0.378932,,0.0,398.0,34.0,,0.019447,0.015711,0.008525
9,12973890,미소원치과의원 울산,1977,1258,치과,건강의료>병원>병원의원>치과>치과-일반,4.57,,울산치과 임플란트 신경치료전문 주말진료 교정치과,,0.33134,0.452484,0.378052,,0.0,378.0,14.0,,0.019447,0.00502,0.007718
10,1302881319,울산바로치과의원,1928,1039,치과,건강의료>병원>병원의원>치과>치과-일반,0.0,,울산치과 임플란트 치아교정 사랑니발치 투명교정,,0.33134,0.444717,0.377465,,0.0,53.0,9.0,,0.019447,0.009016,0.008019
11,31513543,이좋은치과의원,3532,562,치과,건강의료>병원>병원의원>치과>치과-일반,4.63,,삼산동치과 달동치과 삼산동사랑니 삼산동수면마취 삼산동임플란트,,0.33134,0.436532,0.376848,,0.0,144.0,4.0,,0.019447,-0.023849,0.005539
12,1956717974,런던의오후치과의원,2637,343,치과,건강의료>병원>병원의원>치과>치과-일반,0.0,,울산임플란트 울산치과 울산남구치과 울산라미네이트 신정동치과,,0.33134,0.429411,0.37631,,0.0,106.0,1.0,,0.019447,0.009355,0.008044
13,19851865,미담치과의원,3925,478,치과,건강의료>병원>병원의원>치과>치과-일반,4.77,,울산치과 임플란트 풀아치 틀니 치아교정,,0.33134,0.417349,0.3754,,0.0,240.0,2.0,,0.019447,-0.037468,0.004511
14,1798912565,우리홈치과의원,1711,451,치과,건강의료>병원>병원의원>치과>치과-일반,4.87,,울산일요일치과 울산임플란트 울산치과 야음동치과 울산남구치과,,0.33134,0.408808,0.374755,,0.0,64.0,5.0,,0.019447,0.004097,0.007648
15,1496184141,아이유치과교정과치과의원,1318,1707,치과,건강의료>병원>병원의원>치과>치과-일반,4.86,,치아교정 인비절라인 임플란트 울산치과 사랑니발치,,0.33134,0.398561,0.373982,,1.0,117.0,17.0,,0.019447,0.021889,0.008991
16,34139422,뉴욕연합치과의원,1531,1070,치과,건강의료>병원>병원의원>치과>치과-일반,4.76,,울산치과 울산남구치과 울산삼산동치과 울산임플란트 삼산동임플란트,,0.33134,0.391002,0.373412,,0.0,90.0,1.0,,0.019447,-0.004965,0.006964
17,13252389,미그린치과교정과치과의원,1565,186,치과,건강의료>병원>병원의원>치과>치과-일반,0.0,,울산치아교정 울산교정치과 울산치아교정치과 울산야간진료치과 치아교정,,0.33134,0.359537,0.371037,Hot,21.0,4.0,0.0,,0.019447,0.123241,0.01664
18,11701924,리틀원소아치과치과의원,32,739,치과,건강의료>병원>병원의원>치과>치과-일반,4.49,,울산소아치과 울산장애인치과 울산치아교정 울산영유아구강검진 울산삼산어린이치과,,0.33134,0.357453,0.37088,,7.0,0.0,0.0,,0.019447,0.073322,0.012873
19,1163122210,더플러스치과의원,446,479,치과,건강의료>병원>병원의원>치과>치과-일반,4.86,,야음동치과 임플란트 심미치료 충치치료 틀니치료,,0.33134,0.346169,0.370028,,0.0,1.0,1.0,,0.019447,0.006394,0.007821
20,30868470,서울바른치과교정과치과의원,1251,310,치과,건강의료>병원>병원의원>치과>치과-일반,0.0,,울산치아교정 울산교정 울산치과 울산치과교정 울산교정치과,,0.33134,0.320822,0.368115,,4.0,51.0,5.0,,0.019447,0.035198,0.009995
21,1181805072,섬세한사랑니치과의원,374,530,치과,건강의료>병원>병원의원>치과>치과-일반,4.86,,울산사랑니 사랑니치과 울산구강외과 삼산사랑니 사랑니,,0.33134,0.314622,0.367647,,0.0,4.0,0.0,,0.019447,-0.008194,0.00672
22,1477955509,하루임플치과의원,695,201,치과,건강의료>병원>병원의원>치과>치과-일반,0.0,,울산치과 울산임플란트 삼산동치과 전체임플란트 하루임플치과,,0.33134,0.306826,0.367059,,0.0,6.0,2.0,,0.019447,0.000535,0.007379
23,36560904,더바른치과교정과치과의원,530,467,치과,건강의료>병원>병원의원>치과>치과-일반,4.62,,치아교정 교정치과 교정전문의 교정전문치과 인비절라인,,0.33134,0.306134,0.367006,,0.0,2.0,3.0,,0.019447,0.00207,0.007495
24,12868681,CK치과병원,268,1630,치과,건강의료>병원>병원의원>치과>치과-일반,4.35,,울산임플란트 울산치과 울산치아교정 울산삼산치과 울산사랑니발치,,0.33134,0.305519,0.36696,,0.0,0.0,1.0,,0.019447,0.013575,0.008363
25,36428523,서울고른이치과교정과치과의원,355,390,치과,건강의료>병원>병원의원>치과>치과-일반,4.63,,치아교정 교정치과 교정전문의 부정교합 교정전문치과,,0.33134,0.300318,0.366567,,0.0,0.0,1.0,,0.019447,0.003814,0.007626
26,13548242,유디치과의원 울산삼산점,79,725,치과,건강의료>병원>병원의원>치과>치과-일반,4.4,,임플란트 충치치료 스케일링 울산남구치과 울산삼산동치과,,0.33134,0.28836,0.365665,,5.0,9.0,11.0,,0.019447,0.027475,0.009412
27,31357740,미소모아치과의원 울산점,835,301,치과,건강의료>병원>병원의원>치과>치과-일반,0.0,,삼산풀아치임플란트 울산삼산임플란트 울산삼산전체임플란트 삼산즉시임플란트 울산치과,,0.33134,0.280932,0.365104,,0.0,6.0,1.0,,0.019447,-0.012467,0.006397
28,21423695,한빛치과병원,721,1322,치과,건강의료>병원>병원의원>치과>치과-일반,0.0,,임플란트 치과 소아치과 교정치과 치아교정,,0.33134,0.272197,0.364445,,0.0,5.0,2.0,,0.019447,0.008694,0.007995
