date,year,month,day,day_of_week,data_type,channel_code,channel_name,channel_count,page_visits,booking_requests
2024-09-19,2024,9,19,Thursday,channel,,플레이스광고,1,6,5
2024-09-20,2024,9,20,Friday,channel,,지도,2,7,9
2024-09-20,2024,9,20,Friday,channel,,플레이스목록,2,7,9
2024-09-20,2024,9,20,Friday,channel,,기타,1,7,9
2024-09-20,2024,9,20,Friday,channel,,네이버기타,1,7,9
2024-09-20,2024,9,20,Friday,channel,,플레이스상세,1,7,9
2024-09-21,2024,9,21,Saturday,channel,,지도,2,3,1
2024-09-21,2024,9,21,Saturday,channel,,네이버기타,1,3,1
2024-09-22,2024,9,22,Sunday,channel,,지도,1,3,1
2024-09-22,2024,9,22,Sunday,channel,,네이버기타,1,3,1
2024-09-22,2024,9,22,Sunday,channel,,플레이스목록,1,3,1
2024-09-23,2024,9,23,Monday,channel,,지도,2,6,9
2024-09-23,2024,9,23,Monday,channel,,기타,1,6,9
2024-09-23,2024,9,23,Monday,channel,,블로그,1,6,9
2024-09-23,2024,9,23,Monday,channel,,네이버기타,1,6,9
2024-09-23,2024,9,23,Monday,channel,,플레이스상세,1,6,9
2024-09-24,2024,9,24,Tuesday,channel,,지도,2,7,6
2024-09-24,2024,9,24,Tuesday,channel,,기타,1,7,6
2024-09-24,2024,9,24,Tuesday,channel,,외부서비스,1,7,6
2024-09-24,2024,9,24,Tuesday,channel,,블로그,1,7,6
2024-09-24,2024,9,24,Tuesday,channel,,네이버기타,1,7,6
2024-09-24,2024,9,24,Tuesday,channel,,플레이스상세,1,7,6
2024-09-25,2024,9,25,Wednesday,channel,,지도,2,5,4
2024-09-25,2024,9,25,Wednesday,channel,,기타,1,5,4
2024-09-25,2024,9,25,Wednesday,channel,,네이버기타,1,5,4
2024-09-25,2024,9,25,Wednesday,channel,,플레이스상세,1,5,4
2024-09-26,2024,9,26,Thursday,channel,,외부서비스,1,5,3
2024-09-26,2024,9,26,Thursday,channel,,지도,1,5,3
2024-09-26,2024,9,26,Thursday,channel,,네이버기타,1,5,3
2024-09-26,2024,9,26,Thursday,channel,,플레이스상세,1,5,3
2024-09-26,2024,9,26,Thursday,channel,,플레이스목록,1,5,3
2024-09-27,2024,9,27,Friday,channel,,지도,2,6,3
2024-09-27,2024,9,27,Friday,channel,,플레이스목록,2,6,3
2024-09-27,2024,9,27,Friday,channel,,네이버기타,1,6,3
2024-09-27,2024,9,27,Friday,channel,,플레이스상세,1,6,3
2024-09-28,2024,9,28,Saturday,channel,,지도,1,5,1
2024-09-28,2024,9,28,Saturday,channel,,네이버기타,1,5,1
2024-09-28,2024,9,28,Saturday,channel,,플레이스상세,1,5,1
2024-09-28,2024,9,28,Saturday,channel,,플레이스목록,1,5,1
2024-09-28,2024,9,28,Saturday,channel,,플레이스광고,1,5,1
2024-09-29,2024,9,29,Sunday,channel,,기타,1,3,5
2024-09-29,2024,9,29,Sunday,channel,,네이버기타,1,3,5
2024-09-29,2024,9,29,Sunday,channel,,플레이스상세,1,3,5
2024-09-30,2024,9,30,Monday,channel,,지도,2,6,7
2024-09-30,2024,9,30,Monday,channel,,네이버기타,1,6,7
2024-09-30,2024,9,30,Monday,channel,,플레이스상세,1,6,7
2024-09-30,2024,9,30,Monday,channel,,플레이스목록,1,6,7
2024-09-30,2024,9,30,Monday,channel,,플레이스광고,1,6,7
